apartment_id,building_id,total_size,room_count,quality_score,size_rank,quality_rank,total_apartments,floor_id
487fccd0f392fb545e55661113f2af0b,1628,109.247455171128,12,0.684426037292756,29554,276,42400,7277
8e0a339fa221ec9be018ddf751e929eb,1628,94.8844839861504,8,0.681837050109592,32503,278,42400,7277
2172490bf7aead46bae8a88d9173989b,1628,534.081677396684,18,0.681521163462359,4126,280,42400,11283
b39d88f712a024913114a63f04c3d64e,1628,534.081677396684,18,0.681521163462359,4124,280,42400,11284
5eccb6d2636c63240f39a38baa574f51,1628,534.081677396684,18,0.681521163462359,4124,282,42400,11285
4f3ebd4c79aee70e046f6ca4d2e2f72c,1628,292.735175566783,9,0.681150443524305,12674,283,42400,11283
ed21b10933effefdb16a3a50a1795135,1628,292.735175566783,9,0.681150443524305,12674,283,42400,11285
df78c1234a6a82a30a434d5ac95aa22c,1628,292.735175566783,9,0.681150443524305,12674,283,42400,11284
68b01ab35e39e46728231855e009733e,1628,292.558061514785,9,0.67563741228901,12692,293,42400,11283
3fce6e05d898ac442b968cdcbf2c0775,1628,292.558061514785,9,0.67563741228901,12692,293,42400,11284
5404602516d70f9d5a006b7c7b74f785,1628,292.558061514785,9,0.67563741228901,12692,293,42400,11285
29addbbe349a694341dc2be9a0635aab,1628,333.381124049953,9,0.672315763759995,10338,302,42400,11285
f590af6eba72acced088d56c954e7ccb,1628,333.381124049953,9,0.672315763759995,10338,302,42400,11283
7b1c61889a48b68a1205e7fa83f3fa2e,1628,333.381124049953,9,0.672315763759995,10340,302,42400,11284
c88166aaeddc6ba730f977355bc84cd9,1628,142.571031075911,10,0.666901491288887,24922,312,42400,15130
5a1b8e8211da9685e37fd895a99c8cab,1628,149.798018136691,12,0.664877747121768,24266,313,42400,15130
43925edbf78ad91d72d62ab2e09db87a,1628,293.965325203035,9,0.661345278635093,12563,323,42400,11283
a2f60cac6509aae09ca3191c9fc9ec72,1628,293.965325203035,9,0.661345278635093,12564,323,42400,11284
0282bfdfbbecc0661e68cf8ac0b7ae84,1628,293.965325203035,9,0.661345278635093,12564,323,42400,11285
2646a2fd9cf4c2d8ca4546d505ba2605,1628,111.700163951482,10,0.65771327367103,29060,333,42400,7277
